,,,,,,,,,,,,,,,,,,,,,,
,1.12.5,Divisória piso teto em gesso - Tipo Standard-Drywall - e=10cm - Marca Placo,m2,,,,,"0,00",," R$  80,47 ",60%," R$  53,65 ",40%," R$  134,12 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.12.6,"Divisória piso teto em gesso - Uma face, para fechamentos",m2,,,,,"0,00",," R$  73,67 ",60%," R$  49,11 ",40%," R$  122,78 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.12.7,Divisórias Tipo Naval c/Laminado - Sanitários,m2,,,,,"0,00",," R$  70,27 ",60%," R$  46,84 ",40%," R$  117,11 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.12.8,Divisórias Tipo Naval espessura 48mm acabamento em laminado branco TX com perfis de aço com pintura eletrostática branca - considerar todos os perfis e guias necessários para fixação ,m2,,,,,"0,00",," R$  99,77 ",60%," R$  66,51 ",40%," R$  166,28 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.12.9,"Divisórias Sanitárias em laminado estrutura TS, e=10mm, fixadas em perfis de aluminío vertical. (ref.: Pertech tipo Baseplac)",m2,,,,,"0,00",," R$  117,60 ",60%," R$  78,40 ",40%," R$  196,00 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.12.11,"Placa cimentícia, com estrutura de fixação / sustentação, considerar tratamento das juntas que deverão ser preenchidas com produtos elastoméricos, aplicação de fita de fibra de vidro de duas camadas e massa cimentícia. Considerar Fornecimento e instalação",m2,,,,,"0,00",," R$  112,71 ",60%," R$  75,14 ",40%," R$  187,85 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.12.12,"Placa cimentícia, considerar tratamento das juntas que deverão ser preenchidas com produtos elastoméricos, aplicação de fita de fibra de vidro de dupla camada e massa cimentícia. Considerar Fornecimento e instalação (aplicação em estrutura existente)",m2,,,,,"0,00",," R$  80,22 ",60%," R$  53,48 ",40%," R$  133,70 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.12.13,Reforço metálico / estrutura auxiliar para Dry Wall,un,,,,,"0,00",," R$  54,90 ",60%," R$  36,60 ",40%," R$  91,50 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.12.14,Divisória piso teto em gesso – Somente plaqueamento,m2,,,,,"0,00",," R$  50,40 ",60%," R$  33,60 ",40%," R$  84,00 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.13,PISOS - ÁREAS INTERNAS,,,,,,,,,,,,,,,,, R$  -   , R$  -   ,,
,1.13.1,Limpeza de pisos,m2,,,,,"0,00",," R$  5,30 ",60%," R$  3,53 ",40%," R$  8,84 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.13.2,Fornecimento e instalação de fita anti-derrapante de piso,ml,,,,,"0,00",," R$  3,71 ",60%," R$  2,47 ",40%," R$  6,18 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.13.3,"Argamassa de regularização, 2cm de espessura",m2,,,,,"0,00",," R$  18,69 ",60%," R$  12,46 ",40%," R$  31,15 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.13.4,Contrapiso de concreto espessura 6 cm ,m2,,,,,"0,00",," R$  34,49 ",60%," R$  22,99 ",40%," R$  57,48 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.13.5,Contrapiso de concreto espessura 6 cm  inclusive tela soldada Q192,m2,,,,,"0,00",," R$  51,00 ",60%," R$  34,00 ",40%," R$  85,00 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.13.6,Piso podotátil de borracha (alerta e/ou direcional),ml,,,,,"0,00",," R$  39,46 ",60%," R$  26,31 ",40%," R$  65,76 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.13.7,Piso podotátil de borracha (alerta e/ou direcional) 3mm x 25cm x 25cm,ml,,,,,"0,00",," R$  32,84 ",60%," R$  21,89 ",40%," R$  54,73 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.13.8,"Piso Cerâmico Eliane - Cargo Plus White (45x45cm), incluso argamassa de assentamento e rejunte cinza claro Eliane",m2,,,,,"0,00",," R$  67,79 ",60%," R$  45,19 ",40%," R$  112,98 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.13.9,"Piso Porcelanato Eliane - Bianco Plus (50x50cm), incluso argamassa de assentamento e rejunte cinza claro Eliane",m2,,,,,"0,00",," R$  82,45 ",60%," R$  54,97 ",40%," R$  137,42 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.13.10,"Piso Porcelanato Eliane - Bianco Plus (50x50cm), incluso argamassa de assentamento e rejunte cinza claro Eliane ( material deverá ser utilizado apenas para recomposição de áreas existentes).",m2,,,,,"0,00",," R$  82,45 ",60%," R$  54,97 ",40%," R$  137,42 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.13.11,"Piso Porcelanato Eliane - Bianco Plus (60x60cm), incluso argamassa de assentamento e rejunte cinza claro Eliane",m2,,,,,"0,00",," R$  114,16 ",60%," R$  76,11 ",40%," R$  190,26 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.13.12,"Piso Porcelanato Eliane - Super Bianco Plus (60x60cm), incluso argamassa de assentamento e rejunte cinza claro Eliane",m2,,,,,"0,00",," R$  159,72 ",60%," R$  106,48 ",40%," R$  266,21 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.13.13,Fornecimento de Piso Porcelanato Portobello - Polis Lux  (60x60cm) POL RET - Bandeira Raia e Drogasil,m2,,,,,"0,00",," R$  175,16 ",60%," R$  116,77 ",40%," R$  291,93 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.13.14,"Mão de obra para instalação de piso porcelanato, considerando todos os insumos 
necessários para assentamento",m2,,,,,"0,00",, R$  -   ,60%, R$  -   ,40%, R$  -   ,, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.13.15,"Porcelanato Portobello Bianco Covelano (90x90cm) - NAT RET ref.: 24486E juntas de 1,5mm,  incluso argamassa de assentamento e rejunte fortaleza na cor branco.",m2,,,,,"0,00",," R$  150,00 ",60%," R$  100,00 ",40%," R$  250,00 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.13.17,"Rodapé Cerâmico Eliane - Cargo Plus White (8x45cm), incluso argamassa de assentamento e rejunte cinza claro Eliane",ml,,,,,"0,00",," R$  47,86 ",60%," R$  31,91 ",40%," R$  79,77 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.13.18,"Rodapé Porcelanato Eliane - Bianco Plus (8x50cm), incluso argamassa de assentamento e rejunte para porcelanato cinza claro Eliane",ml,,,,,"0,00",," R$  22,80 ",60%," R$  15,20 ",40%," R$  38,00 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.13.19,"Rodapé Porcelanato Eliane - Bianco Plus (8x60cm), incluso argamassa de assentamento e rejunte para porcelanato cinza claro Eliane",ml,,,,,"0,00",," R$  29,28 ",60%," R$  19,52 ",40%," R$  48,80 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.13.20,"Rodapé Porcelanato Eliane - Super Bianco Plus (8x60cm), incluso argamassa de assentamento e rejunte para porcelanato cinza claro Eliane",ml,,,,,"0,00",," R$  29,28 ",60%," R$  19,52 ",40%," R$  48,80 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.13.21,"Rodapé Porcelanato Portobello Bianco Covelano (8x90cm) - NAT RET, incluso argamassa de assentamento e rejunte para porcelanato na cor branco Eliane",ml,,,,,"0,00",," R$  32,67 ",60%," R$  21,78 ",40%," R$  54,45 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.13.22,Soleira / Peitoril em granito com acabamento polido cor cinza andorinha - largura =até 25cm,ml,,,,,"0,00",," R$  77,45 ",60%," R$  51,64 ",40%," R$  129,09 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.13.23,Soleira / Peitoril em granito com acabamento polido cor cinza andorinha - largura = até 40cm,ml,,,,,"0,00",," R$  90,00 ",60%," R$  60,00 ",40%," R$  150,00 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.13.24,"Piso porcelanato Imbuia Claro 120x20 Portobello, rejunte Amêndoa (piso Vida Saudável)",m2,,,,,"0,00",," R$  122,98 ",60%," R$  81,99 ",40%," R$  204,97 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.13.25,Rodapé porcelanato Imbuia Claro Portobello (Vida Saudável),ml,,,,,"0,00",," R$  29,42 ",60%," R$  19,62 ",40%," R$  49,04 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.13.26,"Piso Porcelanato Bali Camel 19X90 Acetinado, rejunte Amêndoa (piso Vida Saudável)",m2,,,,,"0,00",," R$  204,77 ",60%," R$  136,52 ",40%," R$  341,29 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.13.27,"Rodapé Porcelanato Bali Camel Acetinado, rejunte Amêndoa (Vida Saudável)",ml,,,,,"0,00",," R$  29,42 ",60%," R$  19,62 ",40%," R$  49,04 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.14,PISOS - ÁREAS EXTERNAS,,,,,,,,,,,,,,,,, R$  -   , R$  -   ,,
,1.14.1,"Bate rodas de concreto Tam. 1,75 x 0,15 x 0,10m com pintura em amarelo e preto com fixação através de parafusos no piso.",un,,,,,"0,00",," R$  64,80 ",60%," R$  43,20 ",40%," R$  108,00 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.14.2,"Bate rodas de concreto Tam. 0,48 x 0,15 x 0,085m com pintura em amarelo e preto com fixação através de parafusos no piso.",un,,,,,"0,00",," R$  27,00 ",60%," R$  18,00 ",40%," R$  45,00 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.14.3,"Bate rodas metálico Tam. 1,75 x 0,15 x 0,10m com pintura em amarelo e preto com fixação através de parafusos no piso.",un,,,,,"0,00",," R$  124,15 ",60%," R$  82,77 ",40%," R$  206,92 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.14.6,"Pintura Novacor Piso Ultra para área externa - desenho PCD para pintura das vagas de deficiente, ou idoso",un,,,,,"0,00",," R$  118,76 ",60%," R$  79,17 ",40%," R$  197,94 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.14.7,Pintura Novacor Piso Ultra para área externa amarela para pintura das faixas das vagas,ml,,,,,"0,00",," R$  5,10 ",60%," R$  3,40 ",40%," R$  8,50 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.14.8,Pintura Novacor Piso Ultra para piso cimentado ou concreto,m2,,,,,"0,00",," R$  12,24 ",60%," R$  8,16 ",40%," R$  20,40 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.14.9,Piso Intertravado de concreto e=10cm - Estacionamento (trafego pesado),m2,,,,,"0,00",," R$  70,18 ",60%," R$  46,79 ",40%," R$  116,97 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.14.10,Piso drenante tipo Pisograma Braston,m2,,,,,"0,00",," R$  89,61 ",60%," R$  59,74 ",40%," R$  149,35 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.14.11,Piso drenante tipo Concregrama e=10cm - Estacionamento (trafego pesado),m2,,,,,"0,00",," R$  92,84 ",60%," R$  61,90 ",40%," R$  154,74 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.14.12,"Piso drenante tipo Braston - megadreno 22x14x10cm, assentado sobre camada  detalhada em projeto (Construtora deverá apresentar da NF do fornecedor do piso)",m2,,,,,"0,00",," R$  80,84 ",60%," R$  53,90 ",40%," R$  134,74 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.14.13,"Piso drenante tipo Intercity - natural 20x10x10cm, assentado sobre camada  detalhada em projeto ",m2,,,,,"0,00",," R$  56,55 ",60%," R$  37,70 ",40%," R$  94,25 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.14.14,"Pedrisco Branco, jardim seco",m3,,,,,"0,00",," R$  108,33 ",60%," R$  72,22 ",40%," R$  180,55 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.14.17,"Piso em Mosaico português assentado com argamassa de cimento e areia, incluindo rejuntamento e lavagem",m2,,,,,"0,00",," R$  91,33 ",60%," R$  60,89 ",40%," R$  152,22 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.14.18,Piso em Ladrilho Hidráulico 20x20 - tipo calçada copacabana,m2,,,,,"0,00",," R$  60,32 ",60%," R$  40,21 ",40%," R$  100,53 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.14.19,"Piso em Concreto Armado - Polido espess. = 6cm (FCK30 Mpa), incluso lastro de concreto e tela de aço soldada.",m2,,,,,"0,00",," R$  66,54 ",60%," R$  44,36 ",40%," R$  110,90 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.14.20,"Piso em Concreto Armado - Polido espess. = 10cm (FCK30 Mpa), incluso lastro de concreto e tela de aço soldada.",m2,,,,,"0,00",," R$  71,96 ",60%," R$  47,98 ",40%," R$  119,94 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.14.21,"Piso de CONCRETO com acabamento VASSOURADO espess. = 6 cm (FCK30 Mpa), incluso lastro de concreto e tela de aço soldada.",m2,,,,,"0,00",," R$  63,72 ",60%," R$  42,48 ",40%," R$  106,21 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.14.22,"Piso de CONCRETO com acabamento VASSOURADO espess. = 10cm (FCK30 Mpa), incluso lastro de concreto e tela de aço soldada.",m2,,,,,"0,00",," R$  87,80 ",60%," R$  58,53 ",40%," R$  146,33 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.14.23,Piso podotátil em concreto (alerta e/ou direcional) 20x20cm,ml,,,,,"0,00",," R$  24,00 ",60%," R$  16,00 ",40%," R$  40,00 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.14.24,Guia em Concreto - Meio Fio Padrão (0.15 x 0.30 x 1.00 m) ,ml,,,,,"0,00",," R$  36,58 ",60%," R$  24,38 ",40%," R$  60,96 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.14.25,Mini Guia Jardim em Concreto (0.08 x 0.20 x 0.39 cm),ml,,,,,"0,00",," R$  24,46 ",60%," R$  16,31 ",40%," R$  40,77 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.14.26,Rebaixamento de guias,ml,,,,,"0,00",," R$  20,57 ",60%," R$  13,71 ",40%," R$  34,28 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.15,IMPERMEABILIZAÇÕES,,,,,,,,,,,,,,,,, R$  -   , R$  -   ,,
,1.15.1,Impermeabilização de alicerces,m2,,,,,"0,00",," R$  12,83 ",60%," R$  8,55 ",40%," R$  21,38 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.15.2,Impermeabilização com Tinta Asfáltica Neutrol duas demãos,m2,,,,,"0,00",," R$  16,70 ",60%," R$  11,14 ",40%," R$  27,84 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.15.3,Manta Líquida tipo Weber Quartzolit ou Bautech,m2,,,,,"0,00",," R$  17,25 ",60%," R$  11,50 ",40%," R$  28,76 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.15.4,"Manta asfáltica 3mm (c/ virada de 20cm), inclusive proteção mecânica, e regularização",m2,,,,,"0,00",," R$  49,83 ",60%," R$  33,22 ",40%," R$  83,05 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.15.5,"Manta asfáltica 4mm (c/ virada de 20cm), inclusive proteção mecânica, e regularização",m2,,,,,"0,00",," R$  62,82 ",60%," R$  41,88 ",40%," R$  104,69 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.15.6,"Manta asfáltica 3mm (c/ virada de 25cm), inclusive proteção mecânica, e regularização (areas internas)",m2,,,,,"0,00",," R$  49,83 ",60%," R$  33,22 ",40%," R$  83,05 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.15.7,"Manta asfáltica 4mm (c/ virada de 25cm), inclusive proteção mecânica, e regularização (areas externas e expostas ao tempo)",m2,,,,,"0,00",," R$  64,60 ",60%," R$  43,07 ",40%," R$  107,67 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.15.8,"Fornecimento e instalação de lona plástica, para impermeabilização, espessura 150 micras",M2,,,,,"0,00",," R$  1,28 ",60%," R$  0,86 ",40%," R$  2,14 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.16,REVESTIMENTOS (ALVENARIAS INTERNAS E EXTERNAS),,,,,,,,,,,,,,,,, R$  -   , R$  -   ,,
,1.16.1,Chapisco,m2,,,,,"0,00",," R$  3,02 ",60%," R$  2,02 ",40%," R$  5,04 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.16.2,Emboço,m2,,,,,"0,00",," R$  10,20 ",60%," R$  6,80 ",40%," R$  17,00 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.16.3,Reboco,m2,,,,,"0,00",," R$  15,35 ",60%," R$  10,23 ",40%," R$  25,58 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.16.4,Massa única,m2,,,,,"0,00",," R$  21,83 ",60%," R$  14,56 ",40%," R$  36,39 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.16.5,Cantoneira Alum. Anodizado  - pint.: Branca - proteção canto paredes ,ml,,,,,"0,00",," R$  12,99 ",60%," R$  8,66 ",40%," R$  21,65 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.16.12,"Revestimento cerâmico Eliane 20x20cm, cor BRANCO PISCINA AC (incluso argamassa de assentamento e rejunte na cor branca)",m2,,,,,"0,00",," R$  38,39 ",60%," R$  25,59 ",40%," R$  63,98 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.16.13,"Revestimento cerâmico Strufaldi - 20x20cm, cor gelo (semi brilho) ref. 4196, PEI- 3 (incluso argamassa de assentamento e rejunte branco Fortaleza) ",m2,,,,,"0,00",," R$  36,00 ",60%," R$  24,00 ",40%," R$  60,00 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.16.14,Revestimento em Pastilha cerâmica -  Ref. Atlas Açores Tam. 5x5cm SG 8010 (incluso argamassa de assentamento e rejunte),m2,,,,,"0,00",," R$  121,80 ",60%," R$  81,20 ",40%," R$  203,00 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.16.15,"Revestimento em Pastilha de vidro 2x2cm cor vermelho Vidro real, para vitrine recuada (incluso argamassa de assentamento)",m2,,,,,"0,00",," R$  234,00 ",60%," R$  156,00 ",40%," R$  390,00 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.16.16,"Revestimento em Pastilha de Vidro 3x3cm - Vidro Real (Cores: Azul Claro, Verde Claro, Verde Escuro e Branca e Ref: 120, 220, 250, 900) Incluso argamassa Vidro real na cor verde. Rejunte deve ser executado com a propria argamassa.",m2,,,,,"0,00",," R$  313,46 ",60%," R$  208,97 ",40%," R$  522,44 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.16.22,"Revestimento cerâmico para fachada Eliane - 10x10cm, linha Galeria Marfim Mesh BR, cor  Bege Claro (incluso argamassa de assentamento e rejunte)",m2,,,,,"0,00",," R$  69,60 ",60%," R$  46,40 ",40%," R$  116,00 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.16.23,"Revestimento cerâmico para fachada Eliane - 10x10cm, linha Galeria Oriente Marfim Mesh BR, cor vermelho (incluso argamassa de assentamento e rejunte)",m2,,,,,"0,00",," R$  97,01 ",60%," R$  64,68 ",40%," R$  161,69 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.16.25,Moldura externa SG4R - Super Gart L10xH3cm (fornecimento e instalação conforme instruções do fabricante ),ml,,,,,"0,00",," R$  70,13 ",60%," R$  46,75 ",40%," R$  116,88 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.17,FORROS,,,,,,,,,,,,,,,,, R$  -   , R$  -   ,,
,1.17.1,Limpeza de forro de PVC,m2,,,,,"0,00",," R$  1,07 ",60%," R$  0,71 ",40%," R$  1,78 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.17.2,Abertura para luminárias / grelhas / difusores,un ,,,,,"0,00",," R$  5,40 ",60%," R$  3,60 ",40%," R$  9,00 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.17.3,Alçapão em forro de gesso para manutenção 70x70 cm,un ,,,,,"0,00",," R$  113,52 ",60%," R$  75,68 ",40%," R$  189,20 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.17.4,"Estrutura auxiliar em perfilado e ""Metalons"" para forro e pendurais",m2,,,,,"0,00",," R$  25,55 ",60%," R$  17,04 ",40%," R$  42,59 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.17.5,Estrutura auxiliar em metalon 2x2cm para forro e pendurais. ( considerar apenas quando altura do entreforro superar 3m ou se houver exigência em projeto ).,m2,,,,,"0,00",," R$  25,99 ",60%," R$  17,33 ",40%," R$  43,31 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.17.6,"Forro de Gesso Acartonado com tabica perimetral (1,25x2,15m) fornecimento e instalação. Incluso estrutura e reguladores.",m2,,,,,"0,00",," R$  44,44 ",60%," R$  29,63 ",40%," R$  74,07 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.17.7,Forro de PVC profiplast réguas de 20cm  e=13mm - frisado - cor: branca - Marca TWB fornecimento e instalação. Incluso estrutura e reguladores.,m2,,,,,"0,00",," R$  51,88 ",60%," R$  34,59 ",40%," R$  86,46 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.17.8,"Forro de PVC em réguas. Branco liso, espessura de 10 mm. Incluso estrutura metálica auxiliar para fixação",m2,,,,,"0,00",," R$  53,93 ",60%," R$  35,95 ",40%," R$  89,88 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.17.9,"Alçapão em PVC para manutenção, medidas e fechamento conforme projeto",unid,,,,,"0,00",," R$  109,78 ",60%," R$  73,19 ",40%," R$  182,97 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.17.10,"Forro modulado em placas 1250x625mm padrão liso - Gyprex, incluso perfis em alumínio e acessórios de fixação",m2,,,,,"0,00",," R$  89,16 ",60%," R$  59,44 ",40%," R$  148,60 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.17.11,Forro modulado em placas 1250x625mm padrão liso - Gyprex (Somente substituição das placas),m2,,,,,"0,00",," R$  58,99 ",60%," R$  39,33 ",40%," R$  98,32 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.17.12,Forro modulado em placas 1250x625mm padrão liso (Somente substituição da estrutura),m2,,,,,"0,00",," R$  39,32 ",60%," R$  26,22 ",40%," R$  65,54 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.17.13,"Sanca de Gesso - P=0,40m H=1,10 a 1,40m. ""Conferir dimensões em projeto""",ml,,,,,"0,00",," R$  45,00 ",60%," R$  30,00 ",40%," R$  75,00 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.18,PINTURA,,,,,,,,,,,,,,,,, R$  -   , R$  -   ,,
,1.18.1,"Esmalte sintético Esquadrias de Ferro em 3 demãos ( marca de referencia: Coral ) cor conforme definição de projeto ( branco, cinza, vermelho )",m2,,,,"0,00","0,00",," R$  10,24 ",60%," R$  6,82 ",40%," R$  17,06 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.18.2,"Esmalte sintético Esquadrias de Madeira em 3 demãos  ( marca de referencia: Coral ) cor conforme definição de projeto ( branco, cinza, vermelho )",m2,,,,,"0,00",," R$  10,23 ",60%," R$  6,82 ",40%," R$  17,06 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.18.3,"Esmalte sintético sobre calhas/rufos - ( marca de referencia: Coral ) cor conforme definição de projeto ( branco, cinza, vermelho )",ml,,,,,"0,00",," R$  9,30 ",60%," R$  6,20 ",40%," R$  15,50 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.18.4,Esmalte sintético tubulações - ( marca de referencia: Coral ) cor conforme NBR 6493,ml,,,,,"0,00",," R$  7,50 ",60%," R$  5,00 ",40%," R$  12,50 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.18.5,Fundo Antiferrugem (tipo Zarcão) - ( marca de referencia: Coral ),m2,,,,,"0,00",," R$  6,60 ",60%," R$  4,40 ",40%," R$  11,00 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.18.6,Fundo preparador de paredes - ( marca de referencia: Coral ),m2,,,,,"0,00",," R$  4,53 ",60%," R$  3,02 ",40%," R$  7,55 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.18.7,Látex Acrílico sobre massa corrida em (3 demãos) - Cor Branco Neve CORAL,m2,,,,,"0,00",," R$  12,52 ",60%," R$  8,35 ",40%," R$  20,87 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.18.8,Látex Acrílico sobre massa corrida em (3 demãos) - Cor Vermelho Drogasil CORAL,m2,,,,,"0,00",," R$  19,81 ",60%," R$  13,21 ",40%," R$  33,02 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.18.9,Pintura com TINTA ACRILICA FOSCA (3 demãos) na cor BRANCO (marca CORAL DECORA PREMIUM ou similar). ,m2,,,,,"0,00",," R$  16,61 ",60%," R$  11,07 ",40%," R$  27,68 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.18.10,Pintura com TINTA ACRILICA BRILHANTE (3 demãos) na cor BRANCO (marca CORAL DECORA PREMIUM ou similar).,m2,,,,,"0,00",," R$  17,63 ",60%," R$  11,75 ",40%," R$  29,38 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.18.11,Pintura em TINTA ACRÍLICA FOSCA (5 demãos) na cor BORDEAUX (PANTONE 7427C) (marca CORAL DECORA PREMIUM ou similar).,m2,,,,,"0,00",," R$  35,53 ",60%," R$  23,69 ",40%," R$  59,22 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
